json_index,id,shortcode,image_id,image_path,label,caption,description,comments,tags,location_name,combined_text,likes,comments_count,is_video,timestamp,owner_id,video_view_count
475,1850933420647944672,Bmv1iOwnpHg,38934835_294109254506859_5348184626638618624_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\1\38934835_294109254506859_5348184626638618624_n.jpg,1,"Home made Pav Bhaji and Rains☔..
Age old Romance
.
Lip smacking spicy Bhaji, soft buttery Pav and the rustic Onions and Lemon 🍋 salad!
.
Now that's my way to enjoy cool rainy breezy evening.
.
.
@leogirltraveller
@leogirltraveller
@leogirltraveller 
@leogirltraveller  #buzzfeed #dailypost #kotablogger #zingyzest #foodblogger #pavbhaji #pav #foodforsoul #foodstagram #foodgram #foodporn #paobhaji #mumbaifoodie #foodlovers #gourmetfood #foodcoma #mumbaifoodlovers #foodtalkindia #foodmaniacindia #thefeedfeed #indiansnacks #streetfood #nycfoodie #leogirltraveller #homemadefood #indianstreetfood #kotakebhukkad #kotafoodies #foodblogger #instafood #rajasthanblogger",,,#foodgram #leogirltraveller #foodblogger #foodmaniacindia #mumbaifoodie #foodcoma #indianstreetfood #indiansnacks #kotablogger #homemadefood #kotakebhukkad #foodforsoul #paobhaji #pav #nycfoodie #instafood #foodporn #zingyzest #gourmetfood #foodlovers #mumbaifoodlovers #foodstagram #rajasthanblogger #dailypost #buzzfeed #streetfood #pavbhaji #kotafoodies #foodtalkindia #thefeedfeed,,"Home made Pav Bhaji and Rains☔..
Age old Romance
.
Lip smacking spicy Bhaji, soft buttery Pav and the rustic Onions and Lemon 🍋 salad!
.
Now that's my way to enjoy cool rainy breezy evening.
.
.
@leogirltraveller
@leogirltraveller
@leogirltraveller 
@leogirltraveller  #buzzfeed #dailypost #kotablogger #zingyzest #foodblogger #pavbhaji #pav #foodforsoul #foodstagram #foodgram #foodporn #paobhaji #mumbaifoodie #foodlovers #gourmetfood #foodcoma #mumbaifoodlovers #foodtalkindia #foodmaniacindia #thefeedfeed #indiansnacks #streetfood #nycfoodie #leogirltraveller #homemadefood #indianstreetfood #kotakebhukkad #kotafoodies #foodblogger #instafood #rajasthanblogger #foodgram #leogirltraveller #foodblogger #foodmaniacindia #mumbaifoodie #foodcoma #indianstreetfood #indiansnacks #kotablogger #homemadefood #kotakebhukkad #foodforsoul #paobhaji #pav #nycfoodie #instafood #foodporn #zingyzest #gourmetfood #foodlovers #mumbaifoodlovers #foodstagram #rajasthanblogger #dailypost #buzzfeed #streetfood #pavbhaji #kotafoodies #foodtalkindia #thefeedfeed",155,22,False,1534868479,616907851,0
55,1854928510397764075,Bm-B6cCANHr,39332465_225957981599915_2891689682398085120_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39332465_225957981599915_2891689682398085120_n.jpg,0,"Are you a foodie then we are sure one of your favorite dishes is Pav Bhaji and that’s the reason Kadak Missal brings to you tasty and delicious Pav Bhaji one of the most relishing dish.No matter what part of the country you come from Pav Bhaji at Kadak is something that will make you fall in love. Pav Bhaji at this place is a spicy and yummy affair, the butter melting down the edges of the bhaji and fresh onions to go along.
#foodpics #breakfast #delish #instafood #instagood #tasty #foodpic #hot #eat #amazing #hungry #sweet #eating #foods #dinner #delicious #foodporn #fresh #yummy #yum #food #photooftheday #lunch #foodgasm #vadapav #misal #pavbhaji",,,#vadapav #hot #eating #foodpics #delicious #lunch #amazing #delish #hungry #photooftheday #instafood #foodporn #fresh #yum #sweet #yummy #breakfast #instagood #foodpic #foods #food #tasty #eat #dinner #misal #pavbhaji #foodgasm,,"Are you a foodie then we are sure one of your favorite dishes is Pav Bhaji and that’s the reason Kadak Missal brings to you tasty and delicious Pav Bhaji one of the most relishing dish.No matter what part of the country you come from Pav Bhaji at Kadak is something that will make you fall in love. Pav Bhaji at this place is a spicy and yummy affair, the butter melting down the edges of the bhaji and fresh onions to go along.
#foodpics #breakfast #delish #instafood #instagood #tasty #foodpic #hot #eat #amazing #hungry #sweet #eating #foods #dinner #delicious #foodporn #fresh #yummy #yum #food #photooftheday #lunch #foodgasm #vadapav #misal #pavbhaji #vadapav #hot #eating #foodpics #delicious #lunch #amazing #delish #hungry #photooftheday #instafood #foodporn #fresh #yum #sweet #yummy #breakfast #instagood #foodpic #foods #food #tasty #eat #dinner #misal #pavbhaji #foodgasm",26,1,False,1535344731,1681988766,0
117,1854152702747433538,Bm7Rg82l1pC,39348158_519880011793360_8651080104362901504_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39348158_519880011793360_8651080104362901504_n.jpg,0,"😋 Happy Rakshabandhan 😋
@bollywood_dost
.
.
.
.
#happyrakshabandhan #rakshabandhan #rakshabandhanspecial #dryfruits #foodlovers #vadapav #panipuri #samosa #gulabjamun #kajukatli #bhelpuri #bhel #kachori #chivda #pavbhaji #pizza #masaladosa #idli #idlisambhar #jilebi #rasgulla #rasmalai #bollywood_dost #breadpakoda #bhaji #bhaje #dabeli #dahipuri #sweets #rakhi",,,#vadapav #bhaji #rasmalai #panipuri #rakshabandhanspecial #dabeli #bhel #dryfruits #bollywood_dost #kachori #jilebi #foodlovers #breadpakoda #rakhi #bhelpuri #sweets #masaladosa #idli #pizza #rasgulla #chivda #samosa #bhaje #rakshabandhan #idlisambhar #dahipuri #happyrakshabandhan #pavbhaji #gulabjamun #kajukatli,,"😋 Happy Rakshabandhan 😋
@bollywood_dost
.
.
.
.
#happyrakshabandhan #rakshabandhan #rakshabandhanspecial #dryfruits #foodlovers #vadapav #panipuri #samosa #gulabjamun #kajukatli #bhelpuri #bhel #kachori #chivda #pavbhaji #pizza #masaladosa #idli #idlisambhar #jilebi #rasgulla #rasmalai #bollywood_dost #breadpakoda #bhaji #bhaje #dabeli #dahipuri #sweets #rakhi #vadapav #bhaji #rasmalai #panipuri #rakshabandhanspecial #dabeli #bhel #dryfruits #bollywood_dost #kachori #jilebi #foodlovers #breadpakoda #rakhi #bhelpuri #sweets #masaladosa #idli #pizza #rasgulla #chivda #samosa #bhaje #rakshabandhan #idlisambhar #dahipuri #happyrakshabandhan #pavbhaji #gulabjamun #kajukatli",193,0,False,1535252248,7900092108,0
74,1854543300149769138,Bm8qU5CAfOy,39140597_2176100432679302_6001426474932895744_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39140597_2176100432679302_6001426474932895744_n.jpg,0,#amaravatiindiancuisine #denver #weekendspeciallunch #pavbhaji,,,#amaravatiindiancuisine #pavbhaji #weekendspeciallunch #denver,Amaravati Authentic Indian Cuisine,#amaravatiindiancuisine #denver #weekendspeciallunch #pavbhaji #amaravatiindiancuisine #pavbhaji #weekendspeciallunch #denver Amaravati Authentic Indian Cuisine,3,0,False,1535298810,8162440762,0
161,1853673821108567315,Bm5koTknf0T,38989742_2186390528311834_5361558394086463182_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\38989742_2186390528311834_5361558394086463182_n.jpg,0,"Devouring our childhood flavours at cream centre, with the classic Chole Bhature which has maintained its timeless taste of a flavourful explosion in each bite. 
This visit to our old favourite was inspired by a picture shared @the_bhookha_vegetarian and we had to try it ourselves. 3 flavour Khari an interesting combination, Paneer Tikka Masala, Corn Nachos Jalapeño and Chilli sabji all topped with Cheese. Our favourite was the Corn Nachos Jalapeño.

Also, try the Asli Makhan Pav Bhaji served piping hot and the Double Baked Classic Cheese Macaroni. 🍝
🍝
🍝
🍝
#pavbhaji #indian #cholebhature #creamcentre #creamcentredubai #yummyinmytummy #foodie #whattoeat #deliciousfood #vegetarian #vegetarianmenu #vegetariandubai #letsfindvegfood #loveforfood #foodpic #herbivorous #foodphotography #foodlove #dubai #mydubai #vegabond #vegabondlife",,,#whattoeat #foodphotography #vegabond #vegabondlife #foodie #letsfindvegfood #vegetariandubai #foodlove #loveforfood #vegetarian #creamcentre #indian #cholebhature #dubai #vegetarianmenu #herbivorous #foodpic #yummyinmytummy #pavbhaji #creamcentredubai #deliciousfood #mydubai,Cream Centre,"Devouring our childhood flavours at cream centre, with the classic Chole Bhature which has maintained its timeless taste of a flavourful explosion in each bite. 
This visit to our old favourite was inspired by a picture shared @the_bhookha_vegetarian and we had to try it ourselves. 3 flavour Khari an interesting combination, Paneer Tikka Masala, Corn Nachos Jalapeño and Chilli sabji all topped with Cheese. Our favourite was the Corn Nachos Jalapeño.

Also, try the Asli Makhan Pav Bhaji served piping hot and the Double Baked Classic Cheese Macaroni. 🍝
🍝
🍝
🍝
#pavbhaji #indian #cholebhature #creamcentre #creamcentredubai #yummyinmytummy #foodie #whattoeat #deliciousfood #vegetarian #vegetarianmenu #vegetariandubai #letsfindvegfood #loveforfood #foodpic #herbivorous #foodphotography #foodlove #dubai #mydubai #vegabond #vegabondlife #whattoeat #foodphotography #vegabond #vegabondlife #foodie #letsfindvegfood #vegetariandubai #foodlove #loveforfood #vegetarian #creamcentre #indian #cholebhature #dubai #vegetarianmenu #herbivorous #foodpic #yummyinmytummy #pavbhaji #creamcentredubai #deliciousfood #mydubai Cream Centre",33,1,False,1535195160,7626833835,0
125,1853907471238459135,Bm6ZwXNnG7_,38996698_307921649968518_77529055955517440_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\38996698_307921649968518_77529055955517440_n.jpg,0,Ladki baazi dost hota Ek #desi #yaar #pavbhaji #punjab #like #misalpav #konkan #marathination #bandra #navimumbaikar #dharavi #vada #dadar #bandstand #marathi #maharashtra #mumbaikars #gaali #asleel #fuckyou #hindi #btao #boy #bhadwo #pakoda #ashishchanchlani #tharki #ladka #mc #bbkivines,,,#pakoda #punjab #tharki #fuckyou #misalpav #yaar #maharashtra #bhadwo #konkan #dadar #mumbaikars #bandstand #like #hindi #boy #bbkivines #btao #mc #bandra #gaali #desi #ladka #vada #marathination #asleel #navimumbaikar #ashishchanchlani #pavbhaji #dharavi #marathi,Ladki,Ladki baazi dost hota Ek #desi #yaar #pavbhaji #punjab #like #misalpav #konkan #marathination #bandra #navimumbaikar #dharavi #vada #dadar #bandstand #marathi #maharashtra #mumbaikars #gaali #asleel #fuckyou #hindi #btao #boy #bhadwo #pakoda #ashishchanchlani #tharki #ladka #mc #bbkivines #pakoda #punjab #tharki #fuckyou #misalpav #yaar #maharashtra #bhadwo #konkan #dadar #mumbaikars #bandstand #like #hindi #boy #bbkivines #btao #mc #bandra #gaali #desi #ladka #vada #marathination #asleel #navimumbaikar #ashishchanchlani #pavbhaji #dharavi #marathi Ladki,3,0,False,1535223014,5678881880,0
84,1854490211301873788,Bm8eQWMFlh8,39336297_296851257784149_1844909541368528896_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\1\39336297_296851257784149_1844909541368528896_n.jpg,1,"Rakhi special 😍😍❤❤ Home made PAV BHAJI 😋😋😋
Full of butter and cheese 🧀🧀
.
.
.
.
Follow @alltimehungryyy 
Follow @alltimehungryyy
Follow @alltimehungryyy
.
.
.
.
#alltimehungryyy
#foodblogger 
#foddieee
#foodwanted 
#foodieeeats 
#foodbloggerofindia
#foodporn. 
#ilovefood
#foodgasm
#foodstalking
#foodphotograpy
#wahhdelhi 
#bhukkad
#delhifood
#pavbhaji
#homemade
#homefood
#mumbaifamous
#mumbaispecialfood
#mumbaifood
#pavbhaji😋
#fullofbutter
#soyummy😋
#besttohave",,,#mumbaifamous #foodstalking #foodblogger #besttohave #foodporn #homefood #ilovefood #delhifood #foodbloggerofindia #fullofbutter #foddieee #foodieeeats #bhukkad #mumbaispecialfood #mumbaifood #wahhdelhi #foodwanted #foodphotograpy #pavbhaji #soyummy #alltimehungryyy #foodgasm #homemade,,"Rakhi special 😍😍❤❤ Home made PAV BHAJI 😋😋😋
Full of butter and cheese 🧀🧀
.
.
.
.
Follow @alltimehungryyy 
Follow @alltimehungryyy
Follow @alltimehungryyy
.
.
.
.
#alltimehungryyy
#foodblogger 
#foddieee
#foodwanted 
#foodieeeats 
#foodbloggerofindia
#foodporn. 
#ilovefood
#foodgasm
#foodstalking
#foodphotograpy
#wahhdelhi 
#bhukkad
#delhifood
#pavbhaji
#homemade
#homefood
#mumbaifamous
#mumbaispecialfood
#mumbaifood
#pavbhaji😋
#fullofbutter
#soyummy😋
#besttohave #mumbaifamous #foodstalking #foodblogger #besttohave #foodporn #homefood #ilovefood #delhifood #foodbloggerofindia #fullofbutter #foddieee #foodieeeats #bhukkad #mumbaispecialfood #mumbaifood #wahhdelhi #foodwanted #foodphotograpy #pavbhaji #soyummy #alltimehungryyy #foodgasm #homemade",79,7,False,1535292482,7521391694,0
492,1850834821343800868,BmvfHbAHu4k,39613392_742343296106910_1082442594518040576_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39613392_742343296106910_1082442594518040576_n.jpg,0,"Craving on some Mumbai style lucious and spicy buttery pav bhaji .
#pavbhaji#spicy#buttery#lucious#mumbaifoodie#mumbaifoodblogger#mumbai#mumbaiigers#mumbaistagram#mumbairains#mumbaitripping#mumbaistreets#photography#foodforsoul#foodphotography#blissfullblues#cravings#midnight#mouthsmacking#delightful#delicious#food#food52#foodblogger#personalblog#foodgasm#foodporn#thesecretseasonings",,,#foodphotography #cravings #mumbai #foodblogger #mumbaiigers #mouthsmacking #mumbaifoodie #delicious #mumbairains #delightful #foodforsoul #spicy #buttery #foodporn #personalblog #blissfullblues #photography #thesecretseasonings #food52 #mumbaifoodblogger #mumbaistagram #foodgasm #food #lucious #pavbhaji #midnight #mumbaitripping #mumbaistreets,,"Craving on some Mumbai style lucious and spicy buttery pav bhaji .
#pavbhaji#spicy#buttery#lucious#mumbaifoodie#mumbaifoodblogger#mumbai#mumbaiigers#mumbaistagram#mumbairains#mumbaitripping#mumbaistreets#photography#foodforsoul#foodphotography#blissfullblues#cravings#midnight#mouthsmacking#delightful#delicious#food#food52#foodblogger#personalblog#foodgasm#foodporn#thesecretseasonings #foodphotography #cravings #mumbai #foodblogger #mumbaiigers #mouthsmacking #mumbaifoodie #delicious #mumbairains #delightful #foodforsoul #spicy #buttery #foodporn #personalblog #blissfullblues #photography #thesecretseasonings #food52 #mumbaifoodblogger #mumbaistagram #foodgasm #food #lucious #pavbhaji #midnight #mumbaitripping #mumbaistreets",29,1,False,1534856725,7946361329,0
124,1853908817482484738,Bm6aD9AAgwC,39946887_1433874583382805_5873776821375336448_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39946887_1433874583382805_5873776821375336448_n.jpg,0,"•
•
•
•
•
#food #foodporn #foodie #comfortfood #tasty #vadilal #happiness #yummyfood #jodhpur #corn #foodstagram #foodielife #deliciousness @jodhpurfoodie @jodhpur_foodie_cafes @foodmaniacindia @foodiesofindia  @thecrazyindianfoodie  @thecrazyindianfoodie @jodhpurfoodworld @desserts.opassion @mumbaifoodcrush @therawtextures @hey.delhi  @hey.mumbai @hungrychokro_escapades @splendideats  @hungrito#food #foodporn #foodie #comfortfood #tasty #vadilal #happiness #like4like #followforfollow #fff #yummyfood #jodhpur #corn #foodstagram #repostit #repostiftagged #foodielife #deliciousness @jodhpurfoodie @jodhpur_foodie_cafes @foodmaniacindia @foodiesofindia @thecrazyindianfoodie  @thecrazyindianfoodie@thecrazyindianfoodie  @thecrazyindianfoodie @jodhpurfoodworld @desserts.passion @mumbaifoodcrush @therawtextures @hey.delhi  @cakebakerybeauty  @food_first_always @foodjournal_mumbai @buzzfeedfood @foodyvid @foodys @foodelhi @wearegurgaon_ @thepunefoodie @foodiefrombombay  @lighthouse_foodie  @foodievid @hungrito @manchibaba@manchibaba @thefoodpunch @splendideats @foodofgoa #pavbhaji @food_ys#food #foodporn #foodie #comfortfood #tasty #vadilal #happiness #yummyfood #jodhpur #corn #foodstagram #foodielife #deliciousness @jodhpurfoodie @jodhpur_foodie_cafes @foodmaniacindia @foodiesofindia  @thecrazyindianfoodie  @thecrazyindianfoodie @jodhpurfoodworld @desserts.passion @mumbaifoodcrush @therawtextures @hey.delhi  @hey.mumbai @hungrychokro_escapades @splendideats  @hungrito @ashokala_design @bricks_restaurant_n_bakers",,,#repostit #fff #vadilal #food #tasty #deliciousness #happiness #foodie #corn #repostiftagged #pavbhaji #yummyfood #comfortfood #foodporn #followforfollow #jodhpur #foodielife #foodstagram #like4like,Jodhpur,"•
•
•
•
•
#food #foodporn #foodie #comfortfood #tasty #vadilal #happiness #yummyfood #jodhpur #corn #foodstagram #foodielife #deliciousness @jodhpurfoodie @jodhpur_foodie_cafes @foodmaniacindia @foodiesofindia  @thecrazyindianfoodie  @thecrazyindianfoodie @jodhpurfoodworld @desserts.opassion @mumbaifoodcrush @therawtextures @hey.delhi  @hey.mumbai @hungrychokro_escapades @splendideats  @hungrito#food #foodporn #foodie #comfortfood #tasty #vadilal #happiness #like4like #followforfollow #fff #yummyfood #jodhpur #corn #foodstagram #repostit #repostiftagged #foodielife #deliciousness @jodhpurfoodie @jodhpur_foodie_cafes @foodmaniacindia @foodiesofindia @thecrazyindianfoodie  @thecrazyindianfoodie@thecrazyindianfoodie  @thecrazyindianfoodie @jodhpurfoodworld @desserts.passion @mumbaifoodcrush @therawtextures @hey.delhi  @cakebakerybeauty  @food_first_always @foodjournal_mumbai @buzzfeedfood @foodyvid @foodys @foodelhi @wearegurgaon_ @thepunefoodie @foodiefrombombay  @lighthouse_foodie  @foodievid @hungrito @manchibaba@manchibaba @thefoodpunch @splendideats @foodofgoa #pavbhaji @food_ys#food #foodporn #foodie #comfortfood #tasty #vadilal #happiness #yummyfood #jodhpur #corn #foodstagram #foodielife #deliciousness @jodhpurfoodie @jodhpur_foodie_cafes @foodmaniacindia @foodiesofindia  @thecrazyindianfoodie  @thecrazyindianfoodie @jodhpurfoodworld @desserts.passion @mumbaifoodcrush @therawtextures @hey.delhi  @hey.mumbai @hungrychokro_escapades @splendideats  @hungrito @ashokala_design @bricks_restaurant_n_bakers #repostit #fff #vadilal #food #tasty #deliciousness #happiness #foodie #corn #repostiftagged #pavbhaji #yummyfood #comfortfood #foodporn #followforfollow #jodhpur #foodielife #foodstagram #like4like Jodhpur",98,0,False,1535223174,5345409033,0
53,1854960136808999398,Bm-JGqbAqnm,39252505_298559624254285_8065922214394796055_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39252505_298559624254285_8065922214394796055_n.jpg,0,"Butter chicken pizza !
.
.
.
.
.
.
.
.

Yes you read it right.
This is the Butter Chicken Pizza from the kitchen of @hashguyschandigarh.
.
.
.
.
.
.
.
.
Follow @foodcriticintown for more.
.
.
.
#pavbhaji #dwarka#chandigarhfoodblogger#chandigarhblogger #heydelhi #delhifoodblogger#foodtalkindia #zingyzest #vforveggie #foodmaniacindia#dillifoodies #saadidilli #mumbaifoodies #dilsefoodie#trellingfood #indianfoodie #desikhana #indianfoodblogger#hungrydilliwaali #grubzone #delhifoodwalks #mumbaiigers#indianstreetfood #delhifoodguide #saadidilli #sodelhi#delhitimes #delhibloggers #delhistreetfood #mumbaistreetfood

@thegirlinphulkari 
@thefooddestination 
@the__unknown_photographer 
@foodiebaniya 
@platetoplate.fromours.toyours 
@coupleonbike 
@brunchbabeindia",,,#mumbaistreetfood #foodmaniacindia #mumbaiigers #indianfoodie #indianstreetfood #vforveggie #chandigarhblogger #saadidilli #chandigarhfoodblogger #grubzone #mumbaifoodies #zingyzest #delhibloggers #delhifoodwalks #dillifoodies #hungrydilliwaali #indianfoodblogger #delhitimes #delhifoodblogger #dwarka #desikhana #delhistreetfood #heydelhi #pavbhaji #dilsefoodie #foodtalkindia #delhifoodguide #trellingfood #sodelhi,"Chandigarh, India","Butter chicken pizza !
.
.
.
.
.
.
.
.

Yes you read it right.
This is the Butter Chicken Pizza from the kitchen of @hashguyschandigarh.
.
.
.
.
.
.
.
.
Follow @foodcriticintown for more.
.
.
.
#pavbhaji #dwarka#chandigarhfoodblogger#chandigarhblogger #heydelhi #delhifoodblogger#foodtalkindia #zingyzest #vforveggie #foodmaniacindia#dillifoodies #saadidilli #mumbaifoodies #dilsefoodie#trellingfood #indianfoodie #desikhana #indianfoodblogger#hungrydilliwaali #grubzone #delhifoodwalks #mumbaiigers#indianstreetfood #delhifoodguide #saadidilli #sodelhi#delhitimes #delhibloggers #delhistreetfood #mumbaistreetfood

@thegirlinphulkari 
@thefooddestination 
@the__unknown_photographer 
@foodiebaniya 
@platetoplate.fromours.toyours 
@coupleonbike 
@brunchbabeindia #mumbaistreetfood #foodmaniacindia #mumbaiigers #indianfoodie #indianstreetfood #vforveggie #chandigarhblogger #saadidilli #chandigarhfoodblogger #grubzone #mumbaifoodies #zingyzest #delhibloggers #delhifoodwalks #dillifoodies #hungrydilliwaali #indianfoodblogger #delhitimes #delhifoodblogger #dwarka #desikhana #delhistreetfood #heydelhi #pavbhaji #dilsefoodie #foodtalkindia #delhifoodguide #trellingfood #sodelhi Chandigarh, India",433,7,False,1535348501,315459022,0
491,1850836095856788138,BmvfZ9_A8Kq,37628980_2306723749342705_4013074861353074688_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\1\37628980_2306723749342705_4013074861353074688_n.jpg,1,"Favourite dish ever😍 nothing can beat pav bhaji 😋
Tag your friends who love pav bhaji❤⬇
.
.
.
.
.
Follow for more amazing post @taste_bird
@taste_bird
@taste_bird
@taste_bird
.
.
.
.
.
#pavbhaji #plate #thali #food #foodporn #foodie #indianfood #foodblogger #foodgasm #foodphotography #foody #mouthwatering #followforfollow #likeforlikes #like4likes #foodpics #hungrydilliwaali #vforveggie #sodelhi #taste_bird",,,#followforfollow #sodelhi #foodphotography #hungrydilliwaali #foodblogger #food #foodie #thali #foody #pavbhaji #mouthwatering #like4likes #vforveggie #taste_bird #foodpics #foodporn #plate #indianfood #likeforlikes #foodgasm,Imly,"Favourite dish ever😍 nothing can beat pav bhaji 😋
Tag your friends who love pav bhaji❤⬇
.
.
.
.
.
Follow for more amazing post @taste_bird
@taste_bird
@taste_bird
@taste_bird
.
.
.
.
.
#pavbhaji #plate #thali #food #foodporn #foodie #indianfood #foodblogger #foodgasm #foodphotography #foody #mouthwatering #followforfollow #likeforlikes #like4likes #foodpics #hungrydilliwaali #vforveggie #sodelhi #taste_bird #followforfollow #sodelhi #foodphotography #hungrydilliwaali #foodblogger #food #foodie #thali #foody #pavbhaji #mouthwatering #like4likes #vforveggie #taste_bird #foodpics #foodporn #plate #indianfood #likeforlikes #foodgasm Imly",75,4,False,1534856877,5369285506,0
28,1855162102002483012,Bm-3BpKn_9E,39346971_1855994551147872_9135522058522853376_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39346971_1855994551147872_9135522058522853376_n.jpg,0,"Such a colourful Sprouts Chaat 😛
.
.
.
.
.
.
. .
.
.
.
.
.
. .
.
#samosa #thali #mumbai_igers #kolkatadiaries #newdelhi #sprouts #kolkata #delhi_igers #mymumbai #delhidiaries #indiancurry #delhi #mumbaifoodie #delhifoodie #kolkata_igers #kolkatafoodie #delhigram #sodelhi #bangalorediaries #bangalore #chaat #bhelpuri #pavbhaji #vadapav #golgappa #foodvsco #foodgasm #travelpic",,,#vadapav #delhifoodie #mumbaifoodie #newdelhi #kolkatadiaries #mymumbai #thali #delhidiaries #golgappa #mumbai_igers #sprouts #foodvsco #kolkata_igers #chaat #bhelpuri #travelpic #samosa #kolkata #indiancurry #bangalorediaries #foodgasm #delhigram #pavbhaji #bangalore #delhi #delhi_igers #sodelhi #kolkatafoodie,Hauz Khas Village,"Such a colourful Sprouts Chaat 😛
.
.
.
.
.
.
. .
.
.
.
.
.
. .
.
#samosa #thali #mumbai_igers #kolkatadiaries #newdelhi #sprouts #kolkata #delhi_igers #mymumbai #delhidiaries #indiancurry #delhi #mumbaifoodie #delhifoodie #kolkata_igers #kolkatafoodie #delhigram #sodelhi #bangalorediaries #bangalore #chaat #bhelpuri #pavbhaji #vadapav #golgappa #foodvsco #foodgasm #travelpic #vadapav #delhifoodie #mumbaifoodie #newdelhi #kolkatadiaries #mymumbai #thali #delhidiaries #golgappa #mumbai_igers #sprouts #foodvsco #kolkata_igers #chaat #bhelpuri #travelpic #samosa #kolkata #indiancurry #bangalorediaries #foodgasm #delhigram #pavbhaji #bangalore #delhi #delhi_igers #sodelhi #kolkatafoodie Hauz Khas Village",1466,9,False,1535372577,6046055157,0
89,1854415153418551577,Bm8NMHFnUEZ,39928574_1685271394914740_2477531960344313856_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39928574_1685271394914740_2477531960344313856_n.jpg,0,These pav bhajis are a great veggie alternative to burgers and they are so tasty! We used the @meerasodha recipe. #glutenfree #glutenfreelife #glutenfreerecipes #glutenfreelife #veggie #vegetarian #vegan #indianfood #meerasodharecipe #homecooking #foodie #favouritefood #veganfood #tasty #flavours #pavbhaji #foodie #foodstagram #instafood #indian #fakeaway #healthyeating #healthyfood #healthylifestyle #cleaneating #veggies #curry #foodporn #onmyplate #cookingonabudget,,,#healthyfood #glutenfreerecipes #foodie #indianfood #veggie #vegetarian #instafood #foodporn #indian #glutenfree #favouritefood #cleaneating #onmyplate #healthyeating #foodstagram #fakeaway #flavours #glutenfreelife #veggies #cookingonabudget #veganfood #vegan #meerasodharecipe #tasty #pavbhaji #homecooking #curry #healthylifestyle,Bolton,These pav bhajis are a great veggie alternative to burgers and they are so tasty! We used the @meerasodha recipe. #glutenfree #glutenfreelife #glutenfreerecipes #glutenfreelife #veggie #vegetarian #vegan #indianfood #meerasodharecipe #homecooking #foodie #favouritefood #veganfood #tasty #flavours #pavbhaji #foodie #foodstagram #instafood #indian #fakeaway #healthyeating #healthyfood #healthylifestyle #cleaneating #veggies #curry #foodporn #onmyplate #cookingonabudget #healthyfood #glutenfreerecipes #foodie #indianfood #veggie #vegetarian #instafood #foodporn #indian #glutenfree #favouritefood #cleaneating #onmyplate #healthyeating #foodstagram #fakeaway #flavours #glutenfreelife #veggies #cookingonabudget #veganfood #vegan #meerasodharecipe #tasty #pavbhaji #homecooking #curry #healthylifestyle Bolton,37,2,False,1535283534,4638917670,0
182,1853552808895002434,Bm5JHWKnTdC,39504470_1621592254629207_9042093162486562816_n.jpg,C:\Coding\projects\pavbhaji_model\machinelearningchallenge\dataset\dataset\images\0\39504470_1621592254629207_9042093162486562816_n.jpg,0,"Was a bit confused while ordering my lunch.. Finally ended having both 😝😝
.
.
.
.
In frame : Chole Bhature & Cheese Pav Bhaji
.
.
.
.
📷 : @kavita_parab_gawde .
.
.
.
#cholebhature #chole #bhaturechole #cheesepavbhaji #pavbhaji #sortedlunchscenes #weekendvibes #itssocheesy #streetfoodaddicts #thanefoodie #mumbaifoodie #livetoeat",,,#bhaturechole #cheesepavbhaji #mumbaifoodie #pavbhaji #itssocheesy #weekendvibes #streetfoodaddicts #chole #cholebhature #thanefoodie #livetoeat #sortedlunchscenes,Metro Mall-Kalyan,"Was a bit confused while ordering my lunch.. Finally ended having both 😝😝
.
.
.
.
In frame : Chole Bhature & Cheese Pav Bhaji
.
.
.
.
📷 : @kavita_parab_gawde .
.
.
.
#cholebhature #chole #bhaturechole #cheesepavbhaji #pavbhaji #sortedlunchscenes #weekendvibes #itssocheesy #streetfoodaddicts #thanefoodie #mumbaifoodie #livetoeat #bhaturechole #cheesepavbhaji #mumbaifoodie #pavbhaji #itssocheesy #weekendvibes #streetfoodaddicts #chole #cholebhature #thanefoodie #livetoeat #sortedlunchscenes Metro Mall-Kalyan",84,0,False,1535180735,2091020634,0
